9.682000122070312500e+03 0.000000000000000000e+00
9.692000122070312500e+03 0.000000000000000000e+00
9.702000122070312500e+03 5.077655304746889267e-06
9.712000122070312500e+03 6.027538794925794524e-06
9.722000122070312500e+03 7.002106704209759258e-06
9.732000122070312500e+03 7.979833975916805937e-06
9.742000122070312500e+03 8.880255596891697620e-06
9.752000122070312500e+03 9.762961927962643643e-06
9.762000122070312500e+03 1.066873486430923423e-05
9.772000122070312500e+03 1.178236195017378182e-05
9.782000122070312500e+03 1.321021347327989973e-05
9.792000122070312500e+03 1.516631385151537922e-05
9.802000122070312500e+03 1.778441549939826889e-05
9.812000122070312500e+03 2.132196318429844403e-05
9.822000122070312500e+03 2.611591241852062378e-05
9.832000122070312500e+03 3.248778480381358624e-05
9.842000122070312500e+03 4.071494299679219447e-05
9.852000122070312500e+03 5.121104449813701525e-05
9.862000122070312500e+03 6.401925799974885530e-05
9.872000122070312500e+03 7.934032139714911123e-05
9.882000122070312500e+03 9.723367078612271490e-05
9.892000122070312500e+03 1.176976187994899963e-04
9.902000122070312500e+03 1.409452654068399922e-04
9.912000122070312500e+03 1.668259859024300105e-04
9.922000122070312500e+03 1.960300143327299951e-04
9.932000122070312500e+03 2.293862362957699947e-04
9.942000122070312500e+03 2.684036271134699974e-04
9.952000122070312500e+03 3.149009709650799961e-04
9.962000122070312500e+03 3.726379201291799784e-04
9.972000122070312500e+03 4.465632432884500142e-04
9.982000122070312500e+03 1.318851269233230032e-02
9.992000122070312500e+03 2.744596704416640137e-02
1.000200012207031068e+04 4.342348395919350124e-02
1.001200012207031250e+04 4.838923691281050293e-02
1.002200012207031068e+04 5.429926019246719693e-02
1.003200012207031250e+04 6.034496887823009859e-02
1.004200012207031068e+04 6.786714203400720513e-02
1.005200012207031250e+04 7.618562942658280157e-02
1.006200012207031068e+04 8.699241330056810273e-02
1.007200012207031250e+04 9.914925523518970663e-02
1.008200012207031068e+04 1.129296676375372011e-01
1.009200012207031250e+04 1.282717406115196912e-01
1.010200012207031068e+04 1.445988475323700950e-01
1.011200012207031250e+04 1.624301080003290876e-01
1.012200012207031068e+04 1.803200198562603940e-01
1.013200012207031250e+04 1.986574452830688065e-01
1.014200012207031068e+04 2.149715693696316043e-01
1.015200012207031250e+04 2.290259771308753023e-01
1.016200012207031068e+04 2.391371725592386088e-01
1.017200012207031250e+04 2.463110484822708945e-01
1.018200012207031068e+04 2.498731161841949988e-01
1.019200012207031250e+04 2.516754074727471924e-01
1.020200012207031250e+04 2.516913631767493942e-01
1.021200012207031250e+04 2.519825870678847890e-01
1.022200012207031250e+04 2.514134106924330037e-01
1.023200012207031250e+04 2.512961150342870043e-01
1.024199951171874818e+04 2.506903875612214172e-01
1.025199951171875000e+04 2.510868096005121064e-01
1.026199951171874818e+04 2.513192232965784090e-01
1.027199951171875000e+04 2.523024325610463969e-01
1.028199951171874818e+04 2.534090913356719099e-01
1.029199951171875000e+04 2.545133314506726752e-01
1.030199951171874818e+04 2.560472183718763839e-01
1.031199951171875000e+04 2.575175123420492818e-01
1.032199951171874818e+04 2.599272476307410984e-01
1.033199951171875000e+04 2.614889458506955977e-01
1.034199951171875000e+04 2.641289018649369824e-01
1.035199951171875000e+04 2.660594178712282765e-01
1.036199951171875000e+04 2.679616347317873015e-01
1.037199951171875000e+04 2.683263227195821776e-01
1.038199951171875000e+04 2.703086937106878862e-01
1.039199951171875000e+04 2.717016082922344977e-01
1.040199951171875000e+04 2.736344616092271087e-01
1.041199951171875000e+04 2.739658114175855252e-01
1.042199951171875000e+04 2.750727787556533910e-01
1.043199951171875000e+04 2.754910524083399870e-01
1.044199951171875000e+04 2.761773453848792026e-01
1.045199951171875000e+04 2.767103354709297136e-01
1.046199951171875000e+04 2.779434601227598889e-01
1.047199951171875000e+04 2.789669132649180150e-01
1.048199951171875000e+04 2.798604614241336219e-01
1.049199951171875000e+04 2.806268352610499783e-01
1.050199951171875000e+04 2.814565476617639228e-01
1.051199951171875000e+04 2.827005491300541018e-01
1.052199951171875000e+04 2.836300271550734053e-01
1.053199951171875000e+04 2.844593833609626032e-01
1.054199951171875000e+04 2.854942684750623738e-01
1.055199951171875000e+04 2.856680826090139957e-01
1.056199951171875000e+04 2.859737126319681910e-01
1.057199951171875000e+04 2.855834956541575820e-01
1.058199951171875000e+04 2.858416474587229805e-01
1.059199951171875000e+04 2.856005305697282837e-01
1.060199951171875000e+04 2.846327921872290889e-01
1.061199951171875000e+04 2.837163819021905065e-01
1.062199951171875000e+04 2.823337193096147058e-01
1.063199951171875000e+04 2.806715906571644048e-01
1.064199951171875000e+04 2.792306169866675125e-01
1.065199951171875000e+04 2.778343350418813751e-01
1.066199951171875000e+04 2.766987073875732950e-01
1.067199951171875000e+04 2.744385078737385797e-01
1.068199951171875000e+04 2.726183199731058160e-01
1.069199951171875000e+04 2.702946077192178165e-01
1.070199951171875000e+04 2.680065908901154148e-01
1.071199951171875000e+04 2.660546276697490775e-01
1.072199951171875000e+04 2.640805580207798986e-01
1.073199951171875000e+04 2.627540810665848769e-01
